UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD20,NEG_M20,RAPE20,FONDL20,INCES20,STATR20,ROBBE20,AGG_A20,BURGLA20,VEHIC20,ARSON20,MURD21,NEG_M21,RAPE21,FONDL21,INCES21,STATR21,ROBBE21,AGG_A21,BURGLA21,VEHIC21,ARSON21,MURD22,NEG_M22,RAPE22,FONDL22,INCES22,STATR22,ROBBE22,AGG_A22,BURGLA22,VEHIC22,ARSON22,FILTER20,FILTER21,FILTER22,Latitude,Longitude
239220003,Mid-State Technical College,538000,Marshfield Campus,2600 W. 5th Street,Marshfield,WI,54449,4,"Public, 2-year",1323.0,1456.0,2779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
239220004,Mid-State Technical College,538000,Stevens Point Campus,1001 Centerpoint Drive,Stevens Point,WI,54481,4,"Public, 2-year",1323.0,1456.0,2779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239248001,Milwaukee Area Technical College,386600,Milwaukee Campus,700 W STATE STREET,MILWAUKEE,WI,532331443,4,"Public, 2-year",4977.0,7234.0,12211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
239248002,Milwaukee Area Technical College,386600,Oak Creek Campus,6665 SOUTH HOWELL AVENUE,OAK CREEK,WI,531541196,4,"Public, 2-year",4977.0,7234.0,12211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239248003,Milwaukee Area Technical College,386600,West Allis Campus,1200 SOUTH 71ST STREET,WEST ALLIS,WI,532143110,4,"Public, 2-year",4977.0,7234.0,12211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239248004,Milwaukee Area Technical College,386600,Mequon Campus,5555 WEST HIGHLAND ROAD,MEQUON,WI,530921199,4,"Public, 2-year",4977.0,7234.0,12211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239248005,Milwaukee Area Technical College,386600,Education Center at Walker Square,816 W. National Avenue,Milwaukee,WI,53204,4,"Public, 2-year",4977.0,7234.0,12211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239309001,Milwaukee Institute of Art & Design,2077100,Milwaukee Institute of Art & Design,273 E ERIE ST,MILWAUKEE,WI,53202,2,"Private nonprofit, 4-year or above",193.0,703.0,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239318001,Milwaukee School of Engineering,386800,Main Campus,1025 N BROADWAY,MILWAUKEE,WI,532023109,2,"Private nonprofit, 4-year or above",1933.0,796.0,2729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
239372001,Moraine Park Technical College,925600,Moraine Park Technical College,235 N NATIONAL AVE,FOND DU LAC,WI,549361940,4,"Public, 2-year",1264.0,1810.0,3074.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
239390001,Mount Mary University,386900,Main Campus,2900 N. MENOMONEE RIVER PKY,Milwaukee,WI,53222,2,"Private nonprofit, 4-year or above",48.0,1150.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
239424001,Nashotah House,387400,Nashotah House,2777 MISSION RD,NASHOTAH,WI,530589793,2,"Private nonprofit, 4-year or above",111.0,19.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
239442001,Nicolet Area Technical College,538400,Nicolet College,"5364 College Drive, P.O. Box 518",RHINELANDER,WI,545010518,4,"Public, 2-year",421.0,765.0,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
239460001,Northcentral Technical College,538700,Northcentral Technical College,1000 W. CAMPUS DR,WAUSAU,WI,544011899,4,"Public, 2-year",2567.0,3502.0,6069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239460002,Northcentral Technical College,538700,Agriculture Center of Excellence,6625 County Rd. K,Wausau,WI,54401,4,"Public, 2-year",2567.0,3502.0,6069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239460003,Northcentral Technical College,538700,Public Safety Center of Excellence,1603 Champagne St.,Merrill,WI,54452,4,"Public, 2-year",2567.0,3502.0,6069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239460004,Northcentral Technical College,538700,NTC Phillips Regional Campus,1408 Pine Ridge Road,Phillips,WI,54555,4,"Public, 2-year",2567.0,3502.0,6069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239460005,Northcentral Technical College,538700,NTC Medford Regional Campus,1001 Progressive Ave.,Medford,WI,54451,4,"Public, 2-year",2567.0,3502.0,6069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239460006,Northcentral Technical College,538700,NTC Spencer Regional Campus,808 N. Pacific Street,Spencer,WI,54479,4,"Public, 2-year",2567.0,3502.0,6069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239460007,Northcentral Technical College,538700,NTC Wittenberg Regional Campus,402 N. Genesee St.,Wittenberg,WI,54499,4,"Public, 2-year",2567.0,3502.0,6069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239460008,Northcentral Technical College,538700,NTC Antigo Regional Campus,312 Forrest Avenue,Antigo,WI,54409,4,"Public, 2-year",2567.0,3502.0,6069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488001,Northeast Wisconsin Technical College,530100,Main Campus ,2740 W. Mason St.,Green Bay,WI,54303,4,"Public, 2-year",4727.0,5934.0,10661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
239488002,Northeast Wisconsin Technical College,530100,NWTC - Marinette,1601 University Drive,Marinette,WI,54143,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488004,Northeast Wisconsin Technical College,530100,NWTC - Sturgeon Bay,229 N. 14th Ave,Sturgeon Bay,WI,54235,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488005,Northeast Wisconsin Technical College,530100,Artisan and Business Center,1417 Cedar Street,Green Bay,WI,54303,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488006,Northeast Wisconsin Technical College,530100,NWTC Crivitz,418 S Hwy 141,Crivitz,WI,54114,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488007,Northeast Wisconsin Technical College,530100,NWTC Luxemburg,133 Commerce Dr,Luxemburg,WI,54217,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488008,Northeast Wisconsin Technical College,530100,North Coast Marine Manufacturer Training Center,1428 Main St,Marinette,WI,54143,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488009,Northeast Wisconsin Technical College,530100,NWTC Sister Bay,2438 S. Bay Shore Dr.,Sister Bay,WI,54234,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488010,Northeast Wisconsin Technical College,530100,NWTC Oconto Falls,649 E. Jackson St,Oconto Falls,WI,54154,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488011,Northeast Wisconsin Technical College,530100,NWTC Shawano,1111 Thomas Ave,Shawano,WI,54166,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239488012,Northeast Wisconsin Technical College,530100,NWTC Aurora,2030 Calvary,Aurora,WI,54151,4,"Public, 2-year",4727.0,5934.0,10661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239512001,Northland College,387500,Main Campus,1411 ELLIS AVE,ASHLAND,WI,548063999,2,"Private nonprofit, 4-year or above",244.0,274.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
239628001,Ripon College,388400,Main Campus,300 W SEWARD ST,RIPON,WI,549710248,2,"Private nonprofit, 4-year or above",389.0,377.0,766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239716001,Saint Norbert College,389200,Main Campus,100 GRANT ST,DE PERE,WI,541152099,2,"Private nonprofit, 4-year or above",824.0,1058.0,1882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239716002,Saint Norbert College,389200,Santa Maria de La Vid Abbey,5825 Coors Blvd. SW,Albuquerque,NM,871216700,2,"Private nonprofit, 4-year or above",824.0,1058.0,1882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239877001,State College of Beauty Culture Inc,941900,Main Campus,1930 Grand Avenue,WAUSAU,WI,54403,9,"Private for-profit, less-than 2-year",1.0,38.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
239910001,Southwest Wisconsin Technical College,766900,Main Campus,1800 BRONSON BLVD,FENNIMORE,WI,538099778,4,"Public, 2-year",1090.0,1620.0,2710.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240107001,Viterbo University,391100,Viterbo University,900 Viterbo Drive,LA CROSSE,WI,546018802,2,"Private nonprofit, 4-year or above",581.0,1875.0,2456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
240107003,Viterbo University,391100,Viterbo Iowa Center,4949 Westown Pkwy Suite 195,West Des Moines,IA,50266,2,"Private nonprofit, 4-year or above",581.0,1875.0,2456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240116001,Chippewa Valley Technical College,530400,Clairemont Campus,620 W Clairemont Ave,Eau Claire,WI,54701,4,"Public, 2-year",3764.0,4600.0,8364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240116002,Chippewa Valley Technical College,530400,West Campus,4000 Campus Road,Eau Claire,WI,54703,4,"Public, 2-year",3764.0,4600.0,8364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240116003,Chippewa Valley Technical College,530400,Gateway Campus,2320 Alpine Road,Eau Claire,WI,54703,4,"Public, 2-year",3764.0,4600.0,8364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240116005,Chippewa Valley Technical College,530400,River Falls Campus,500 South Wasson Lane,River Falls,WI,54022,4,"Public, 2-year",3764.0,4600.0,8364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240116006,Chippewa Valley Technical College,530400,Neillsville Center,11 Tiff Avenue,Neillsville,WI,54456,4,"Public, 2-year",3764.0,4600.0,8364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240116008,Chippewa Valley Technical College,530400,Menomonie Campus,403 Technology Drive East,Menomonie,WI,54751,4,"Public, 2-year",3764.0,4600.0,8364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240116009,Chippewa Valley Technical College,530400,Chippewa Falls Campus,770 Scheidler Road,Chippewa Falls,WI,54729,4,"Public, 2-year",3764.0,4600.0,8364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240125001,Waukesha County Technical College,529400,Main Campus,800 Main Street,Pewaukee,WI,53072,4,"Public, 2-year",3942.0,3326.0,7268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
240125002,Waukesha County Technical College,529400,Waukesha Campus,327 E. Broadway,Waukesha,WI,53186,4,"Public, 2-year",3942.0,3326.0,7268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240170001,Western Technical College,384000,Main Campus,400 Seventh St. North,LA CROSSE,WI,546020908,4,"Public, 2-year",1707.0,2165.0,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240170002,Western Technical College,384000,Viroqua Campus,220 South Main Street,Viroqua,WI,546650431,4,"Public, 2-year",1707.0,2165.0,3872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240170003,Western Technical College,384000,Mauston Campus,1000 College Avenue,Mauston,WI,53948,4,"Public, 2-year",1707.0,2165.0,3872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240170004,Western Technical College,384000,Tomah Campus,120 East Milwaukee Street,Tomah,WI,54660,4,"Public, 2-year",1707.0,2165.0,3872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240170005,Western Technical College,384000,Black River Falls,24 Fillmore Street,Black River Falls,WI,54615,4,"Public, 2-year",1707.0,2165.0,3872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240170006,Western Technical College,384000,Independence Campus,36804 Walnut Street,Independence,WI,54747,4,"Public, 2-year",1707.0,2165.0,3872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240170007,Western Technical College,384000,Sparta Campus,11177 County Road A,Sparta,WI,54656,4,"Public, 2-year",1707.0,2165.0,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
240170008,Western Technical College,384000,Vehicle Technology Center,2721 Larson Street,La Crosse,WI,54603,4,"Public, 2-year",1707.0,2165.0,3872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240189001,University of Wisconsin-Whitewater,392600,UW Whitewater Main Campus,800 W. Main St.,WHITEWATER,WI,53190,1,"Public, 4-year or above",5440.0,5639.0,11079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240189002,University of Wisconsin-Whitewater,392600,University of Wisconsin-Rock County,2909 Kellogg Avenue,Janesville,WI,535465699,1,"Public, 4-year or above",5440.0,5639.0,11079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240198001,Northwood Technical College,1182400,Northwood Tech-Ashland Campus,2100 Beaser Ave,Ashland,WI,54806,4,"Public, 2-year",1080.0,1597.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240198002,Northwood Technical College,1182400,Northwood Tech- New Richmond Campus,1019 S. Knowles Ave,New Richmond,WI,54017,4,"Public, 2-year",1080.0,1597.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240198004,Northwood Technical College,1182400,Northwood Tech- Superior Campus,600 N 21st St,Superior,WI,54880,4,"Public, 2-year",1080.0,1597.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240198005,Northwood Technical College,1182400,Northwood Tech - Rice Lake Campus,1900 College Dr,Rice Lake,WI,54868,4,"Public, 2-year",1080.0,1597.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240198006,Northwood Technical College,1182400,Northwood Tech- Ladysmith Outreach Center,"1104 W Lake Avenue, Suite 1",Ladysmith,WI,54848,4,"Public, 2-year",1080.0,1597.0,2677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240198007,Northwood Technical College,1182400,Northwood Tech- Hayward Outreach Center,"15618 Windrose Lane, Suite 106",Hayward,WI,54843,4,"Public, 2-year",1080.0,1597.0,2677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240198009,Northwood Technical College,1182400,Northwood Tech- Shell Lake Campus,505 Pine Ridge Drive,Shell Lake,WI,54871,4,"Public, 2-year",1080.0,1597.0,2677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240198010,Northwood Technical College,1182400,Northwood Tech - Balsam Lake Outreach Center,400 Polk County Plaza,Balsam Lake,WI,54810,4,"Public, 2-year",1080.0,1597.0,2677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240213001,Wisconsin School of Professional Psychology,2271300,Main Campus,9120 W HAMPTON AVE,MILWAUKEE,WI,532254960,2,"Private nonprofit, 4-year or above",11.0,72.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240268001,University of Wisconsin-Eau Claire,391700,Main Campus,105 Garfield Avenue,Eau Claire,WI,54701,1,"Public, 4-year or above",4038.0,6066.0,10104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,,
240268002,University of Wisconsin-Eau Claire,391700,University of Wisconsin-Eau Claire -- Barron County,1800 College Drive,Rice Lake,WI,548682497,1,"Public, 4-year or above",4038.0,6066.0,10104.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240277001,University of Wisconsin-Green Bay,389900,University of Wisconsin Green Bay Main Campus,2420 NICOLET DR,GREEN BAY,WI,543117001,1,"Public, 4-year or above",3248.0,6351.0,9599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240277002,University of Wisconsin-Green Bay,389900,University of Wisconsin-Manitowoc,705 Viebahn Street,Manitowoc,WI,542206699,1,"Public, 4-year or above",3248.0,6351.0,9599.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240277003,University of Wisconsin-Green Bay,389900,University of Wisconsin-Marinette,750 West Bay Shore,Marinette,WI,541434299,1,"Public, 4-year or above",3248.0,6351.0,9599.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240277004,University of Wisconsin-Green Bay,389900,University of Wisconsin-Sheboygan,One University Drive,Sheboygan,WI,530814789,1,"Public, 4-year or above",3248.0,6351.0,9599.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240329001,University of Wisconsin-La Crosse,391900,Main Campus,1725 STATE ST,LA CROSSE,WI,546019959,1,"Public, 4-year or above",4328.0,5946.0,10274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240338001,Wisconsin Lutheran College,2136600,Main Campus,8800 W BLUEMOUND RD,MILWAUKEE,WI,532264699,2,"Private nonprofit, 4-year or above",483.0,603.0,1086.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
240365001,University of Wisconsin-Oshkosh,392000,University of Wisconsin Oshkosh,800 Algoma Blvd,Oshkosh,WI,54901,1,"Public, 4-year or above",5446.0,8259.0,13705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,,
240365002,University of Wisconsin-Oshkosh,392000,University of Wisconsin-Fond du Lac,400 University Drive,Fond du Lac,WI,549352998,1,"Public, 4-year or above",5446.0,8259.0,13705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240365003,University of Wisconsin-Oshkosh,392000,University of Wisconsin-Fox Cities,1478 Midway Road,Menasha,WI,549521297,1,"Public, 4-year or above",5446.0,8259.0,13705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240374001,University of Wisconsin-Parkside,501500,University of Wisconsin-Parkside Main Campus,"900 Wood Road, BOX 2000",Kenosha,WI,531412000,1,"Public, 4-year or above",1761.0,2186.0,3947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240392001,Herzing University-Madison,962100,Madison Campus,5218 E. TERRACE DR.,MADISON,WI,53718,2,"Private nonprofit, 4-year or above",585.0,2888.0,3473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240417001,University of Wisconsin-Stout,391500,University of Wisconsin - Stout,PO Box 790,MENOMONIE,WI,547510790,1,"Public, 4-year or above",3879.0,3355.0,7234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240426001,University of Wisconsin-Superior,392500,Main Campus,PO Box 2000 BELKNAP & CATLIN,SUPERIOR,WI,548804500,1,"Public, 4-year or above",907.0,1803.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240444001,University of Wisconsin-Madison,389500,Main Campus,500 LINCOLN DR,MADISON,WI,53706,1,"Public, 4-year or above",22993.0,25963.0,48956.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,9.0,2.0,0.0,1,1,1,,
240444002,University of Wisconsin-Madison,389500,School of Social Work Prorgram at UW-Eau Claire,239 Water Street,Eau Claire,WI,54703,1,"Public, 4-year or above",22993.0,25963.0,48956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240453001,University of Wisconsin-Milwaukee,389600,Main Kenwood Campus,PO BOX 413,MILWAUKEE,WI,53211,1,"Public, 4-year or above",9913.0,12763.0,22676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
240453002,University of Wisconsin-Milwaukee,389600,Public Health Campus,1240 N 10th Street,Milwaukee,WI,53205,1,"Public, 4-year or above",9913.0,12763.0,22676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240453003,University of Wisconsin-Milwaukee,389600,Freshwater Campus,600 E Greenfield Avenue,Milwaukee,WI,53204,1,"Public, 4-year or above",9913.0,12763.0,22676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
240453004,University of Wisconsin-Milwaukee,389600,University of Wisconsin-Washington County,400 University Drive,West Bend,WI,530953699,1,"Public, 4-year or above",9913.0,12763.0,22676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
